"","x"
"2258","https://www.icpsr.umich.edu/web/ICPSR/studies/9798"
"2259","https://www.icpsr.umich.edu/web/ICPSR/studies/9765"
"2260","https://www.icpsr.umich.edu/web/ICPSR/studies/9760"
"2261","https://www.icpsr.umich.edu/web/ICPSR/studies/9706"
"2262","https://www.icpsr.umich.edu/web/ICPSR/studies/9705"
"2263","https://www.icpsr.umich.edu/web/ICPSR/studies/9271"
"2264","https://www.icpsr.umich.edu/web/ICPSR/studies/9228"
"2265","https://www.icpsr.umich.edu/web/ICPSR/studies/9227"
"2266","https://www.icpsr.umich.edu/web/ICPSR/studies/29381"
"2267","https://www.icpsr.umich.edu/web/ICPSR/studies/24164"
"2268","https://www.icpsr.umich.edu/web/ICPSR/studies/30795"
"2269","https://www.icpsr.umich.edu/web/ICPSR/studies/24145"
"2270","https://www.icpsr.umich.edu/web/ICPSR/studies/6137"
"2271","https://www.icpsr.umich.edu/web/ICPSR/studies/3108"
"2272","https://www.icpsr.umich.edu/web/ICPSR/studies/9707"
"2273","https://www.icpsr.umich.edu/web/ICPSR/studies/9701"
"2274","https://www.icpsr.umich.edu/web/ICPSR/studies/9913"
"2275","https://www.icpsr.umich.edu/web/ICPSR/studies/9342"
"2276","https://www.icpsr.umich.edu/web/ICPSR/studies/2658"
"2277","https://www.icpsr.umich.edu/web/ICPSR/studies/2802"
"2278","https://www.icpsr.umich.edu/web/ICPSR/studies/28421"
"2279","https://www.icpsr.umich.edu/web/ICPSR/studies/31264"
"2280","https://www.icpsr.umich.edu/web/ICPSR/studies/9799"
"2281","https://www.icpsr.umich.edu/web/ICPSR/studies/9797"
"2282","https://www.icpsr.umich.edu/web/ICPSR/studies/9763"
"2283","https://www.icpsr.umich.edu/web/ICPSR/studies/9762"
"2284","https://www.icpsr.umich.edu/web/ICPSR/studies/9761"
"2285","https://www.icpsr.umich.edu/web/ICPSR/studies/9744"
"2286","https://www.icpsr.umich.edu/web/ICPSR/studies/9704"
"2287","https://www.icpsr.umich.edu/web/ICPSR/studies/9376"
"2288","https://www.icpsr.umich.edu/web/ICPSR/studies/9221"
"2289","https://www.icpsr.umich.edu/web/ICPSR/studies/24216"
"2290","https://www.icpsr.umich.edu/web/ICPSR/studies/30794"
"2291","https://www.icpsr.umich.edu/web/ICPSR/studies/7552"
"2292","https://www.icpsr.umich.edu/web/ICPSR/studies/2657"
"2293","https://www.icpsr.umich.edu/web/ICPSR/studies/21821"
"2294","https://www.icpsr.umich.edu/web/ICPSR/studies/6882"
"2295","https://www.icpsr.umich.edu/web/ICPSR/studies/3255"
"2296","https://www.icpsr.umich.edu/web/ICPSR/studies/21540"
"2297","https://www.icpsr.umich.edu/web/ICPSR/studies/8605"
"2298","https://www.icpsr.umich.edu/web/ICPSR/studies/24231"
"2299","https://www.icpsr.umich.edu/web/ICPSR/studies/24181"
"2300","https://www.icpsr.umich.edu/web/ICPSR/studies/24108"
"2301","https://www.icpsr.umich.edu/web/ICPSR/studies/6634"
"2302","https://www.icpsr.umich.edu/web/ICPSR/studies/3479"
"2303","https://www.icpsr.umich.edu/web/ICPSR/studies/36868"
"2304","https://www.icpsr.umich.edu/web/ICPSR/studies/30701"
"2305","https://www.icpsr.umich.edu/web/ICPSR/studies/29242"
"2306","https://www.icpsr.umich.edu/web/ICPSR/studies/24217"
"2307","https://www.icpsr.umich.edu/web/ICPSR/studies/24200"
"2308","https://www.icpsr.umich.edu/web/ICPSR/studies/24146"
"2309","https://www.icpsr.umich.edu/web/ICPSR/studies/24127"
"2310","https://www.icpsr.umich.edu/web/ICPSR/studies/24070"
"2311","https://www.icpsr.umich.edu/web/ICPSR/studies/22300"
"2312","https://www.icpsr.umich.edu/web/ICPSR/studies/9263"
"2313","https://www.icpsr.umich.edu/web/ICPSR/studies/6668"
"2314","https://www.icpsr.umich.edu/web/ICPSR/studies/7632"
"2315","https://www.icpsr.umich.edu/web/ICPSR/studies/6441"
"2316","https://www.icpsr.umich.edu/web/ICPSR/studies/25041"
"2317","https://www.icpsr.umich.edu/web/ICPSR/studies/4216"
"2318","https://www.icpsr.umich.edu/web/ICPSR/studies/9877"
"2319","https://www.icpsr.umich.edu/web/ICPSR/studies/29433"
"2320","https://www.icpsr.umich.edu/web/ICPSR/studies/24232"
"2321","https://www.icpsr.umich.edu/web/ICPSR/studies/24205"
"2322","https://www.icpsr.umich.edu/web/ICPSR/studies/24182"
"2323","https://www.icpsr.umich.edu/web/ICPSR/studies/24165"
"2324","https://www.icpsr.umich.edu/web/ICPSR/studies/30784"
"2325","https://www.icpsr.umich.edu/web/ICPSR/studies/7767"
"2326","https://www.icpsr.umich.edu/web/ICPSR/studies/3003"
"2327","https://www.icpsr.umich.edu/web/ICPSR/studies/6715"
"2328","https://www.icpsr.umich.edu/web/ICPSR/studies/21822"
"2329","https://www.icpsr.umich.edu/web/ICPSR/studies/21861"
"2330","https://www.icpsr.umich.edu/web/ICPSR/studies/36902"
"2331","https://www.icpsr.umich.edu/web/ICPSR/studies/4254"
"2332","https://www.icpsr.umich.edu/web/ICPSR/studies/35648"
"2333","https://www.icpsr.umich.edu/web/ICPSR/studies/171"
"2334","https://www.icpsr.umich.edu/web/ICPSR/studies/26962"
"2335","https://www.icpsr.umich.edu/web/ICPSR/studies/3163"
"2336","https://www.icpsr.umich.edu/web/ICPSR/studies/28241"
"2337","https://www.icpsr.umich.edu/web/ICPSR/studies/2187"
"2338","https://www.icpsr.umich.edu/web/ICPSR/studies/28023"
"2339","https://www.icpsr.umich.edu/web/ICPSR/studies/29424"
"2340","https://www.icpsr.umich.edu/web/ICPSR/studies/24222"
"2341","https://www.icpsr.umich.edu/web/ICPSR/studies/24212"
"2342","https://www.icpsr.umich.edu/web/ICPSR/studies/24187"
"2343","https://www.icpsr.umich.edu/web/ICPSR/studies/24170"
"2344","https://www.icpsr.umich.edu/web/ICPSR/studies/24160"
"2345","https://www.icpsr.umich.edu/web/ICPSR/studies/24153"
"2346","https://www.icpsr.umich.edu/web/ICPSR/studies/34337"
"2347","https://www.icpsr.umich.edu/web/ICPSR/studies/34336"
"2348","https://www.icpsr.umich.edu/web/ICPSR/studies/24141"
"2349","https://www.icpsr.umich.edu/web/ICPSR/studies/24126"
"2350","https://www.icpsr.umich.edu/web/ICPSR/studies/24122"
"2351","https://www.icpsr.umich.edu/web/ICPSR/studies/24089"
"2352","https://www.icpsr.umich.edu/web/ICPSR/studies/24051"
"2353","https://www.icpsr.umich.edu/web/ICPSR/studies/2841"
"2354","https://www.icpsr.umich.edu/web/ICPSR/studies/7856"
"2355","https://www.icpsr.umich.edu/web/ICPSR/studies/6635"
"2356","https://www.icpsr.umich.edu/web/ICPSR/studies/29841"
"2357","https://www.icpsr.umich.edu/web/ICPSR/studies/29426"
"2358","https://www.icpsr.umich.edu/web/ICPSR/studies/24210"
"2359","https://www.icpsr.umich.edu/web/ICPSR/studies/24193"
"2360","https://www.icpsr.umich.edu/web/ICPSR/studies/24175"
"2361","https://www.icpsr.umich.edu/web/ICPSR/studies/24158"
"2362","https://www.icpsr.umich.edu/web/ICPSR/studies/34326"
"2363","https://www.icpsr.umich.edu/web/ICPSR/studies/30792"
"2364","https://www.icpsr.umich.edu/web/ICPSR/studies/30791"
"2365","https://www.icpsr.umich.edu/web/ICPSR/studies/30790"
"2366","https://www.icpsr.umich.edu/web/ICPSR/studies/24139"
"2367","https://www.icpsr.umich.edu/web/ICPSR/studies/24120"
"2368","https://www.icpsr.umich.edu/web/ICPSR/studies/24107"
"2369","https://www.icpsr.umich.edu/web/ICPSR/studies/24088"
"2370","https://www.icpsr.umich.edu/web/ICPSR/studies/20540"
"2371","https://www.icpsr.umich.edu/web/ICPSR/studies/2894"
"2372","https://www.icpsr.umich.edu/web/ICPSR/studies/29402"
"2373","https://www.icpsr.umich.edu/web/ICPSR/studies/24227"
"2374","https://www.icpsr.umich.edu/web/ICPSR/studies/24195"
"2375","https://www.icpsr.umich.edu/web/ICPSR/studies/24194"
"2376","https://www.icpsr.umich.edu/web/ICPSR/studies/24177"
"2377","https://www.icpsr.umich.edu/web/ICPSR/studies/24176"
"2378","https://www.icpsr.umich.edu/web/ICPSR/studies/24159"
"2379","https://www.icpsr.umich.edu/web/ICPSR/studies/30781"
"2380","https://www.icpsr.umich.edu/web/ICPSR/studies/24140"
"2381","https://www.icpsr.umich.edu/web/ICPSR/studies/24121"
"2382","https://www.icpsr.umich.edu/web/ICPSR/studies/24103"
"2383","https://www.icpsr.umich.edu/web/ICPSR/studies/6582"
"2384","https://www.icpsr.umich.edu/web/ICPSR/studies/9286"
"2385","https://www.icpsr.umich.edu/web/ICPSR/studies/9831"
"2386","https://www.icpsr.umich.edu/web/ICPSR/studies/2184"
"2387","https://www.icpsr.umich.edu/web/ICPSR/studies/7399"
"2388","https://www.icpsr.umich.edu/web/ICPSR/studies/29432"
"2389","https://www.icpsr.umich.edu/web/ICPSR/studies/29431"
"2390","https://www.icpsr.umich.edu/web/ICPSR/studies/29427"
"2391","https://www.icpsr.umich.edu/web/ICPSR/studies/29423"
"2392","https://www.icpsr.umich.edu/web/ICPSR/studies/29421"
"2393","https://www.icpsr.umich.edu/web/ICPSR/studies/24225"
"2394","https://www.icpsr.umich.edu/web/ICPSR/studies/24211"
"2395","https://www.icpsr.umich.edu/web/ICPSR/studies/24204"
"2396","https://www.icpsr.umich.edu/web/ICPSR/studies/34334"
"2397","https://www.icpsr.umich.edu/web/ICPSR/studies/35051"
"2398","https://www.icpsr.umich.edu/web/ICPSR/studies/24032"
"2399","https://www.icpsr.umich.edu/web/ICPSR/studies/24031"
"2400","https://www.icpsr.umich.edu/web/ICPSR/studies/24013"
"2401","https://www.icpsr.umich.edu/web/ICPSR/studies/24012"
"2402","https://www.icpsr.umich.edu/web/ICPSR/studies/24134"
"2403","https://www.icpsr.umich.edu/web/ICPSR/studies/24115"
"2404","https://www.icpsr.umich.edu/web/ICPSR/studies/24101"
"2405","https://www.icpsr.umich.edu/web/ICPSR/studies/24069"
"2406","https://www.icpsr.umich.edu/web/ICPSR/studies/24050"
"2407","https://www.icpsr.umich.edu/web/ICPSR/studies/7924"
"2408","https://www.icpsr.umich.edu/web/ICPSR/studies/9691"
"2409","https://www.icpsr.umich.edu/web/ICPSR/studies/37277"
"2410","https://www.icpsr.umich.edu/web/ICPSR/studies/6119"
"2411","https://www.icpsr.umich.edu/web/ICPSR/studies/6528"
"2412","https://www.icpsr.umich.edu/web/ICPSR/studies/6120"
"2413","https://www.icpsr.umich.edu/web/ICPSR/studies/2186"
"2414","https://www.icpsr.umich.edu/web/ICPSR/studies/29406"
"2415","https://www.icpsr.umich.edu/web/ICPSR/studies/29404"
"2416","https://www.icpsr.umich.edu/web/ICPSR/studies/29403"
"2417","https://www.icpsr.umich.edu/web/ICPSR/studies/24228"
"2418","https://www.icpsr.umich.edu/web/ICPSR/studies/24226"
"2419","https://www.icpsr.umich.edu/web/ICPSR/studies/24214"
"2420","https://www.icpsr.umich.edu/web/ICPSR/studies/24213"
"2421","https://www.icpsr.umich.edu/web/ICPSR/studies/24196"
"2422","https://www.icpsr.umich.edu/web/ICPSR/studies/24192"
"2423","https://www.icpsr.umich.edu/web/ICPSR/studies/24186"
"2424","https://www.icpsr.umich.edu/web/ICPSR/studies/24178"
"2425","https://www.icpsr.umich.edu/web/ICPSR/studies/24174"
"2426","https://www.icpsr.umich.edu/web/ICPSR/studies/24169"
"2427","https://www.icpsr.umich.edu/web/ICPSR/studies/24161"
"2428","https://www.icpsr.umich.edu/web/ICPSR/studies/24157"
"2429","https://www.icpsr.umich.edu/web/ICPSR/studies/24152"
"2430","https://www.icpsr.umich.edu/web/ICPSR/studies/34335"
"2431","https://www.icpsr.umich.edu/web/ICPSR/studies/34333"
"2432","https://www.icpsr.umich.edu/web/ICPSR/studies/34332"
"2433","https://www.icpsr.umich.edu/web/ICPSR/studies/34330"
"2434","https://www.icpsr.umich.edu/web/ICPSR/studies/34324"
"2435","https://www.icpsr.umich.edu/web/ICPSR/studies/30793"
"2436","https://www.icpsr.umich.edu/web/ICPSR/studies/36704"
"2437","https://www.icpsr.umich.edu/web/ICPSR/studies/24027"
"2438","https://www.icpsr.umich.edu/web/ICPSR/studies/24008"
"2439","https://www.icpsr.umich.edu/web/ICPSR/studies/24006"
"2440","https://www.icpsr.umich.edu/web/ICPSR/studies/24142"
"2441","https://www.icpsr.umich.edu/web/ICPSR/studies/24138"
"2442","https://www.icpsr.umich.edu/web/ICPSR/studies/24123"
"2443","https://www.icpsr.umich.edu/web/ICPSR/studies/24119"
"2444","https://www.icpsr.umich.edu/web/ICPSR/studies/24104"
"2445","https://www.icpsr.umich.edu/web/ICPSR/studies/24102"
"2446","https://www.icpsr.umich.edu/web/ICPSR/studies/24100"
"2447","https://www.icpsr.umich.edu/web/ICPSR/studies/24084"
"2448","https://www.icpsr.umich.edu/web/ICPSR/studies/24082"
"2449","https://www.icpsr.umich.edu/web/ICPSR/studies/24065"
"2450","https://www.icpsr.umich.edu/web/ICPSR/studies/24064"
"2451","https://www.icpsr.umich.edu/web/ICPSR/studies/24063"
"2452","https://www.icpsr.umich.edu/web/ICPSR/studies/24046"
"2453","https://www.icpsr.umich.edu/web/ICPSR/studies/24044"
"2454","https://www.icpsr.umich.edu/web/ICPSR/studies/6121"
"2455","https://www.icpsr.umich.edu/web/ICPSR/studies/6508"
"2456","https://www.icpsr.umich.edu/web/ICPSR/studies/7812"
"2457","https://www.icpsr.umich.edu/web/ICPSR/studies/9846"
"2458","https://www.icpsr.umich.edu/web/ICPSR/studies/9297"
"2459","https://www.icpsr.umich.edu/web/ICPSR/studies/2805"
"2460","https://www.icpsr.umich.edu/web/ICPSR/studies/36713"
"2461","https://www.icpsr.umich.edu/web/ICPSR/studies/36700"
"2462","https://www.icpsr.umich.edu/web/ICPSR/studies/20368"
"2463","https://www.icpsr.umich.edu/web/ICPSR/studies/24220"
"2464","https://www.icpsr.umich.edu/web/ICPSR/studies/24219"
"2465","https://www.icpsr.umich.edu/web/ICPSR/studies/24218"
"2466","https://www.icpsr.umich.edu/web/ICPSR/studies/3497"
"2467","https://www.icpsr.umich.edu/web/ICPSR/studies/36633"
"2468","https://www.icpsr.umich.edu/web/ICPSR/studies/31921"
"2469","https://www.icpsr.umich.edu/web/ICPSR/studies/24229"
"2470","https://www.icpsr.umich.edu/web/ICPSR/studies/24224"
"2471","https://www.icpsr.umich.edu/web/ICPSR/studies/24221"
"2472","https://www.icpsr.umich.edu/web/ICPSR/studies/24206"
"2473","https://www.icpsr.umich.edu/web/ICPSR/studies/24197"
"2474","https://www.icpsr.umich.edu/web/ICPSR/studies/24179"
"2475","https://www.icpsr.umich.edu/web/ICPSR/studies/24162"
"2476","https://www.icpsr.umich.edu/web/ICPSR/studies/34339"
"2477","https://www.icpsr.umich.edu/web/ICPSR/studies/34331"
"2478","https://www.icpsr.umich.edu/web/ICPSR/studies/34329"
"2479","https://www.icpsr.umich.edu/web/ICPSR/studies/34328"
"2480","https://www.icpsr.umich.edu/web/ICPSR/studies/34327"
"2481","https://www.icpsr.umich.edu/web/ICPSR/studies/34325"
"2482","https://www.icpsr.umich.edu/web/ICPSR/studies/34323"
"2483","https://www.icpsr.umich.edu/web/ICPSR/studies/30797"
"2484","https://www.icpsr.umich.edu/web/ICPSR/studies/30796"
"2485","https://www.icpsr.umich.edu/web/ICPSR/studies/30789"
"2486","https://www.icpsr.umich.edu/web/ICPSR/studies/30788"
"2487","https://www.icpsr.umich.edu/web/ICPSR/studies/36338"
"2488","https://www.icpsr.umich.edu/web/ICPSR/studies/36336"
"2489","https://www.icpsr.umich.edu/web/ICPSR/studies/36335"
"2490","https://www.icpsr.umich.edu/web/ICPSR/studies/36334"
"2491","https://www.icpsr.umich.edu/web/ICPSR/studies/36333"
"2492","https://www.icpsr.umich.edu/web/ICPSR/studies/36327"
"2493","https://www.icpsr.umich.edu/web/ICPSR/studies/36324"
"2494","https://www.icpsr.umich.edu/web/ICPSR/studies/35502"
"2495","https://www.icpsr.umich.edu/web/ICPSR/studies/35492"
"2496","https://www.icpsr.umich.edu/web/ICPSR/studies/35043"
"2497","https://www.icpsr.umich.edu/web/ICPSR/studies/9222"
"2498","https://www.icpsr.umich.edu/web/ICPSR/studies/37262"
"2499","https://www.icpsr.umich.edu/web/ICPSR/studies/36714"
"2500","https://www.icpsr.umich.edu/web/ICPSR/studies/36712"
"2501","https://www.icpsr.umich.edu/web/ICPSR/studies/36711"
"2502","https://www.icpsr.umich.edu/web/ICPSR/studies/36710"
"2503","https://www.icpsr.umich.edu/web/ICPSR/studies/36709"
"2504","https://www.icpsr.umich.edu/web/ICPSR/studies/36708"
"2505","https://www.icpsr.umich.edu/web/ICPSR/studies/36707"
"2506","https://www.icpsr.umich.edu/web/ICPSR/studies/36706"
"2507","https://www.icpsr.umich.edu/web/ICPSR/studies/36705"
"2508","https://www.icpsr.umich.edu/web/ICPSR/studies/36703"
"2509","https://www.icpsr.umich.edu/web/ICPSR/studies/36702"
"2510","https://www.icpsr.umich.edu/web/ICPSR/studies/36701"
"2511","https://www.icpsr.umich.edu/web/ICPSR/studies/36699"
"2512","https://www.icpsr.umich.edu/web/ICPSR/studies/24034"
"2513","https://www.icpsr.umich.edu/web/ICPSR/studies/24033"
"2514","https://www.icpsr.umich.edu/web/ICPSR/studies/24028"
"2515","https://www.icpsr.umich.edu/web/ICPSR/studies/24009"
"2516","https://www.icpsr.umich.edu/web/ICPSR/studies/23762"
"2517","https://www.icpsr.umich.edu/web/ICPSR/studies/23744"
"2518","https://www.icpsr.umich.edu/web/ICPSR/studies/23720"
"2519","https://www.icpsr.umich.edu/web/ICPSR/studies/24143"
"2520","https://www.icpsr.umich.edu/web/ICPSR/studies/24133"
"2521","https://www.icpsr.umich.edu/web/ICPSR/studies/24124"
"2522","https://www.icpsr.umich.edu/web/ICPSR/studies/24114"
"2523","https://www.icpsr.umich.edu/web/ICPSR/studies/24105"
"2524","https://www.icpsr.umich.edu/web/ICPSR/studies/24085"
"2525","https://www.icpsr.umich.edu/web/ICPSR/studies/24083"
"2526","https://www.icpsr.umich.edu/web/ICPSR/studies/24081"
"2527","https://www.icpsr.umich.edu/web/ICPSR/studies/24066"
"2528","https://www.icpsr.umich.edu/web/ICPSR/studies/24062"
"2529","https://www.icpsr.umich.edu/web/ICPSR/studies/24047"
"2530","https://www.icpsr.umich.edu/web/ICPSR/studies/24043"
"2531","https://www.icpsr.umich.edu/web/ICPSR/studies/2733"
"2532","https://www.icpsr.umich.edu/web/ICPSR/studies/36034"
"2533","https://www.icpsr.umich.edu/web/ICPSR/studies/3452"
"2534","https://www.icpsr.umich.edu/web/ICPSR/studies/4186"
"2535","https://www.icpsr.umich.edu/web/ICPSR/studies/4149"
"2536","https://www.icpsr.umich.edu/web/ICPSR/studies/3607"
"2537","https://www.icpsr.umich.edu/web/ICPSR/studies/22580"
"2538","https://www.icpsr.umich.edu/web/ICPSR/studies/2355"
"2539","https://www.icpsr.umich.edu/web/ICPSR/studies/29405"
"2540","https://www.icpsr.umich.edu/web/ICPSR/studies/24209"
"2541","https://www.icpsr.umich.edu/web/ICPSR/studies/24203"
"2542","https://www.icpsr.umich.edu/web/ICPSR/studies/24188"
"2543","https://www.icpsr.umich.edu/web/ICPSR/studies/24185"
"2544","https://www.icpsr.umich.edu/web/ICPSR/studies/24171"
"2545","https://www.icpsr.umich.edu/web/ICPSR/studies/24168"
"2546","https://www.icpsr.umich.edu/web/ICPSR/studies/24154"
"2547","https://www.icpsr.umich.edu/web/ICPSR/studies/24151"
"2548","https://www.icpsr.umich.edu/web/ICPSR/studies/31083"
"2549","https://www.icpsr.umich.edu/web/ICPSR/studies/30786"
"2550","https://www.icpsr.umich.edu/web/ICPSR/studies/30785"
"2551","https://www.icpsr.umich.edu/web/ICPSR/studies/30782"
"2552","https://www.icpsr.umich.edu/web/ICPSR/studies/36340"
"2553","https://www.icpsr.umich.edu/web/ICPSR/studies/36337"
"2554","https://www.icpsr.umich.edu/web/ICPSR/studies/36332"
"2555","https://www.icpsr.umich.edu/web/ICPSR/studies/36331"
"2556","https://www.icpsr.umich.edu/web/ICPSR/studies/36330"
"2557","https://www.icpsr.umich.edu/web/ICPSR/studies/36329"
"2558","https://www.icpsr.umich.edu/web/ICPSR/studies/36328"
"2559","https://www.icpsr.umich.edu/web/ICPSR/studies/36326"
"2560","https://www.icpsr.umich.edu/web/ICPSR/studies/36323"
"2561","https://www.icpsr.umich.edu/web/ICPSR/studies/35501"
"2562","https://www.icpsr.umich.edu/web/ICPSR/studies/35500"
"2563","https://www.icpsr.umich.edu/web/ICPSR/studies/35499"
"2564","https://www.icpsr.umich.edu/web/ICPSR/studies/35498"
"2565","https://www.icpsr.umich.edu/web/ICPSR/studies/35490"
"2566","https://www.icpsr.umich.edu/web/ICPSR/studies/35489"
"2567","https://www.icpsr.umich.edu/web/ICPSR/studies/35056"
"2568","https://www.icpsr.umich.edu/web/ICPSR/studies/35055"
"2569","https://www.icpsr.umich.edu/web/ICPSR/studies/35052"
"2570","https://www.icpsr.umich.edu/web/ICPSR/studies/35050"
"2571","https://www.icpsr.umich.edu/web/ICPSR/studies/35049"
"2572","https://www.icpsr.umich.edu/web/ICPSR/studies/35048"
"2573","https://www.icpsr.umich.edu/web/ICPSR/studies/35041"
"2574","https://www.icpsr.umich.edu/web/ICPSR/studies/24029"
"2575","https://www.icpsr.umich.edu/web/ICPSR/studies/24026"
"2576","https://www.icpsr.umich.edu/web/ICPSR/studies/24025"
"2577","https://www.icpsr.umich.edu/web/ICPSR/studies/24015"
"2578","https://www.icpsr.umich.edu/web/ICPSR/studies/24014"
"2579","https://www.icpsr.umich.edu/web/ICPSR/studies/24010"
"2580","https://www.icpsr.umich.edu/web/ICPSR/studies/24007"
"2581","https://www.icpsr.umich.edu/web/ICPSR/studies/23745"
"2582","https://www.icpsr.umich.edu/web/ICPSR/studies/23743"
"2583","https://www.icpsr.umich.edu/web/ICPSR/studies/23741"
"2584","https://www.icpsr.umich.edu/web/ICPSR/studies/24148"
"2585","https://www.icpsr.umich.edu/web/ICPSR/studies/24147"
"2586","https://www.icpsr.umich.edu/web/ICPSR/studies/24129"
"2587","https://www.icpsr.umich.edu/web/ICPSR/studies/24128"
"2588","https://www.icpsr.umich.edu/web/ICPSR/studies/24110"
"2589","https://www.icpsr.umich.edu/web/ICPSR/studies/24109"
"2590","https://www.icpsr.umich.edu/web/ICPSR/studies/24096"
"2591","https://www.icpsr.umich.edu/web/ICPSR/studies/24091"
"2592","https://www.icpsr.umich.edu/web/ICPSR/studies/24090"
"2593","https://www.icpsr.umich.edu/web/ICPSR/studies/24086"
"2594","https://www.icpsr.umich.edu/web/ICPSR/studies/24072"
"2595","https://www.icpsr.umich.edu/web/ICPSR/studies/24071"
"2596","https://www.icpsr.umich.edu/web/ICPSR/studies/24067"
"2597","https://www.icpsr.umich.edu/web/ICPSR/studies/24053"
"2598","https://www.icpsr.umich.edu/web/ICPSR/studies/24052"
"2599","https://www.icpsr.umich.edu/web/ICPSR/studies/24048"
"2600","https://www.icpsr.umich.edu/web/ICPSR/studies/24045"
"2601","https://www.icpsr.umich.edu/web/ICPSR/studies/4442"
"2602","https://www.icpsr.umich.edu/web/ICPSR/studies/30401"
"2603","https://www.icpsr.umich.edu/web/ICPSR/studies/3816"
"2604","https://www.icpsr.umich.edu/web/ICPSR/studies/32922"
"2605","https://www.icpsr.umich.edu/web/ICPSR/studies/3025"
"2606","https://www.icpsr.umich.edu/web/ICPSR/studies/26202"
"2607","https://www.icpsr.umich.edu/web/ICPSR/studies/26201"
"2608","https://www.icpsr.umich.edu/web/ICPSR/studies/24821"
"2609","https://www.icpsr.umich.edu/web/ICPSR/studies/24235"
"2610","https://www.icpsr.umich.edu/web/ICPSR/studies/24234"
"2611","https://www.icpsr.umich.edu/web/ICPSR/studies/24233"
"2612","https://www.icpsr.umich.edu/web/ICPSR/studies/24223"
"2613","https://www.icpsr.umich.edu/web/ICPSR/studies/24208"
"2614","https://www.icpsr.umich.edu/web/ICPSR/studies/24207"
"2615","https://www.icpsr.umich.edu/web/ICPSR/studies/24202"
"2616","https://www.icpsr.umich.edu/web/ICPSR/studies/24201"
"2617","https://www.icpsr.umich.edu/web/ICPSR/studies/24191"
"2618","https://www.icpsr.umich.edu/web/ICPSR/studies/24189"
"2619","https://www.icpsr.umich.edu/web/ICPSR/studies/24184"
"2620","https://www.icpsr.umich.edu/web/ICPSR/studies/24183"
"2621","https://www.icpsr.umich.edu/web/ICPSR/studies/24173"
"2622","https://www.icpsr.umich.edu/web/ICPSR/studies/24172"
"2623","https://www.icpsr.umich.edu/web/ICPSR/studies/24167"
"2624","https://www.icpsr.umich.edu/web/ICPSR/studies/24166"
"2625","https://www.icpsr.umich.edu/web/ICPSR/studies/24156"
"2626","https://www.icpsr.umich.edu/web/ICPSR/studies/24155"
"2627","https://www.icpsr.umich.edu/web/ICPSR/studies/24150"
"2628","https://www.icpsr.umich.edu/web/ICPSR/studies/30787"
"2629","https://www.icpsr.umich.edu/web/ICPSR/studies/35504"
"2630","https://www.icpsr.umich.edu/web/ICPSR/studies/35503"
"2631","https://www.icpsr.umich.edu/web/ICPSR/studies/35497"
"2632","https://www.icpsr.umich.edu/web/ICPSR/studies/35496"
"2633","https://www.icpsr.umich.edu/web/ICPSR/studies/35495"
"2634","https://www.icpsr.umich.edu/web/ICPSR/studies/35494"
"2635","https://www.icpsr.umich.edu/web/ICPSR/studies/35493"
"2636","https://www.icpsr.umich.edu/web/ICPSR/studies/35491"
"2637","https://www.icpsr.umich.edu/web/ICPSR/studies/35054"
"2638","https://www.icpsr.umich.edu/web/ICPSR/studies/35053"
"2639","https://www.icpsr.umich.edu/web/ICPSR/studies/35047"
"2640","https://www.icpsr.umich.edu/web/ICPSR/studies/35046"
"2641","https://www.icpsr.umich.edu/web/ICPSR/studies/35045"
"2642","https://www.icpsr.umich.edu/web/ICPSR/studies/35044"
"2643","https://www.icpsr.umich.edu/web/ICPSR/studies/37344"
"2644","https://www.icpsr.umich.edu/web/ICPSR/studies/37343"
"2645","https://www.icpsr.umich.edu/web/ICPSR/studies/37342"
"2646","https://www.icpsr.umich.edu/web/ICPSR/studies/37340"
"2647","https://www.icpsr.umich.edu/web/ICPSR/studies/37334"
"2648","https://www.icpsr.umich.edu/web/ICPSR/studies/37324"
"2649","https://www.icpsr.umich.edu/web/ICPSR/studies/37321"
"2650","https://www.icpsr.umich.edu/web/ICPSR/studies/37319"
"2651","https://www.icpsr.umich.edu/web/ICPSR/studies/37263"
"2652","https://www.icpsr.umich.edu/web/ICPSR/studies/24042"
"2653","https://www.icpsr.umich.edu/web/ICPSR/studies/24041"
"2654","https://www.icpsr.umich.edu/web/ICPSR/studies/24040"
"2655","https://www.icpsr.umich.edu/web/ICPSR/studies/24039"
"2656","https://www.icpsr.umich.edu/web/ICPSR/studies/24038"
"2657","https://www.icpsr.umich.edu/web/ICPSR/studies/24037"
"2658","https://www.icpsr.umich.edu/web/ICPSR/studies/24036"
"2659","https://www.icpsr.umich.edu/web/ICPSR/studies/24035"
"2660","https://www.icpsr.umich.edu/web/ICPSR/studies/24024"
"2661","https://www.icpsr.umich.edu/web/ICPSR/studies/24023"
"2662","https://www.icpsr.umich.edu/web/ICPSR/studies/24022"
"2663","https://www.icpsr.umich.edu/web/ICPSR/studies/24021"
"2664","https://www.icpsr.umich.edu/web/ICPSR/studies/24020"
"2665","https://www.icpsr.umich.edu/web/ICPSR/studies/24019"
"2666","https://www.icpsr.umich.edu/web/ICPSR/studies/24018"
"2667","https://www.icpsr.umich.edu/web/ICPSR/studies/24017"
"2668","https://www.icpsr.umich.edu/web/ICPSR/studies/24016"
